Date,Open,High,Low,Close,Volume
2016-07-27,2.2,2.3,1,1.6,0
2016-07-28,1.6,2.11,1.36,1.68,0
2016-07-29,1.68,1.79,1.52,1.64,0
2016-07-30,1.64,1.7,1.55,1.57,0
2016-07-31,1.57,1.92,1.41,1.79,0
2016-08-01,1.79,2.29,1.7,2.29,0
2016-08-02,2.29,3.64,2.07,2.6,0
2016-08-03,2.6,3.2,2.18,2.56,0
2016-08-04,2.56,2.77,2.1,2.28,0
2016-08-05,2.28,2.65,2.28,2.56,0
2016-08-06,2.56,2.88,2.5,2.67,0
2016-08-07,2.67,2.76,2.07,2.1,0
2016-08-08,2.1,2.4,1.95,2.13,0
2016-08-09,2.13,2.3,1.72,1.93,0
2016-08-10,1.93,2.06,1.6,1.69,0
2016-08-11,1.69,1.96,1.56,1.86,0
2016-08-12,1.86,2.09,1.81,1.82,0
2016-08-13,1.82,1.92,1.81,1.86,0
2016-08-14,1.86,1.99,1.86,1.92,0
2016-08-15,1.92,2,1.85,1.86,0
2016-08-16,1.86,1.89,1.8,1.86,0
2016-08-17,1.86,1.88,1.71,1.74,0
2016-08-18,1.74,1.78,1.63,1.69,0
2016-08-19,1.69,1.8,1.61,1.75,0
2016-08-20,1.75,1.76,1.69,1.74,0
2016-08-21,1.74,1.77,1.7,1.71,0
2016-08-22,1.71,1.74,1.62,1.66,0
2016-08-23,1.66,1.68,1.57,1.61,0
2016-08-24,1.61,1.79,1.42,1.47,0
2016-08-25,1.47,1.47,1.26,1.38,0
2016-08-26,1.38,1.46,1.32,1.43,0
2016-08-27,1.43,1.46,1.34,1.36,0
2016-08-28,1.36,1.36,1.3,1.36,0
2016-08-29,1.36,1.36,1.24,1.24,0
2016-08-30,1.24,1.31,1.15,1.24,0
2016-08-31,1.24,1.27,1.16,1.19,0
2016-09-01,1.19,1.49,1.17,1.48,0
2016-09-02,1.48,1.48,1.37,1.4,0
2016-09-03,1.4,1.41,1.32,1.36,0
2016-09-04,1.36,1.45,1.3,1.44,0
2016-09-05,1.44,1.55,1.44,1.46,0
2016-09-06,1.46,1.5,1.44,1.48,0
2016-09-07,1.48,1.49,1.45,1.48,0
2016-09-08,1.48,1.54,1.46,1.47,0
2016-09-09,1.47,1.47,1.38,1.41,0
2016-09-10,1.41,1.45,1.4,1.42,0
2016-09-11,1.42,1.43,1.33,1.34,0
2016-09-12,1.34,1.35,1.31,1.33,0
2016-09-13,1.33,1.33,1.29,1.29,0
2016-09-14,1.29,1.32,1.26,1.3,0
2016-09-15,1.3,1.31,1.27,1.28,0
2016-09-16,1.28,1.34,1.28,1.33,0
2016-09-17,1.33,1.33,1.31,1.32,0
2016-09-18,1.32,1.55,1.32,1.33,0
2016-09-19,1.33,1.34,1.25,1.28,0
2016-09-20,1.28,1.28,1.24,1.25,0
2016-09-21,1.25,1.26,1.21,1.23,0
2016-09-22,1.23,1.33,1.12,1.26,0
2016-09-23,1.26,1.29,1.22,1.24,0
2016-09-24,1.24,1.25,1.23,1.25,0
2016-09-25,1.25,1.26,1.21,1.21,0
2016-09-26,1.21,1.22,1.2,1.2,0
2016-09-27,1.2,1.21,1.16,1.19,0
2016-09-28,1.19,1.27,1.19,1.24,0
2016-09-29,1.24,1.28,1.22,1.28,0
2016-09-30,1.28,1.3,1.24,1.26,0
2016-10-01,1.26,1.26,1.18,1.18,0
2016-10-02,1.18,1.22,1.18,1.2,0
2016-10-03,1.2,1.22,1.17,1.19,0
2016-10-04,1.19,1.19,1.15,1.15,0
2016-10-05,1.15,1.24,1.15,1.19,0
2016-10-06,1.19,1.19,1.16,1.17,0
2016-10-07,1.17,1.19,1.16,1.16,0
2016-10-08,1.16,1.19,1.16,1.19,0
2016-10-09,1.19,1.19,1.17,1.17,0
2016-10-10,1.17,1.17,1.15,1.16,0
2016-10-11,1.16,1.17,1.09,1.1,0
2016-10-12,1.1,1.1,0.9903,1.03,0
2016-10-13,1.03,1.04,0.9557,1.01,0
2016-10-14,1.01,1.01,0.9733,0.9895,0
2016-10-15,0.9895,0.9998,0.9879,0.9915,0
2016-10-16,0.9915,1.23,0.9812,1.16,0
2016-10-17,1.16,1.21,1.06,1.08,0
2016-10-18,1.08,1.08,1,1.04,0
2016-10-19,1.04,1.08,1.03,1.05,0
2016-10-20,1.05,1.06,1.04,1.04,0
2016-10-21,1.04,1.05,1,1.03,0
2016-10-22,1.03,1.07,1.02,1.05,0
2016-10-23,1.05,1.06,1.03,1.05,0
2016-10-24,1.05,1.06,1.02,1.03,0
2016-10-25,1.03,1.05,1.01,1.02,0
2016-10-26,1.02,1.04,1.01,1.03,0
2016-10-27,1.03,1.04,0.9828,0.9865,0
2016-10-28,0.9865,1,0.9436,0.9464,0
2016-10-29,0.9464,0.9741,0.8707,0.9,0
2016-10-30,0.9,0.945,0.87,0.924,0
2016-10-31,0.924,0.9299,0.83,0.899,0
2016-11-01,0.899,0.9032,0.8704,0.8873,0
2016-11-02,0.8873,0.9127,0.8505,0.8505,0
2016-11-03,0.8505,0.9196,0.8505,0.9,0
2016-11-04,0.9,1,0.8955,0.9804,0
2016-11-05,0.9804,1.07,0.9591,1.05,0
2016-11-06,1.05,1.05,0.9767,0.986,0
2016-11-07,0.986,1.01,0.9301,0.9362,0
2016-11-08,0.9362,0.9579,0.9252,0.9344,0
2016-11-09,0.9344,0.9403,0.9084,0.9136,0
2016-11-10,0.9136,0.9591,0.9,0.9226,0
2016-11-11,0.9226,0.9397,0.9,0.9119,0
2016-11-12,0.9119,0.9393,0.9119,0.9199,0
2016-11-13,0.9199,0.9215,0.9005,0.9049,0
2016-11-14,0.9049,0.9105,0.89,0.896,0
2016-11-15,0.896,0.9323,0.885,0.9257,0
2016-11-16,0.9257,0.9333,0.9003,0.9083,0
2016-11-17,0.9083,0.9113,0.8867,0.8899,0
2016-11-18,0.8899,0.8988,0.8703,0.8703,0
2016-11-19,0.8703,0.8759,0.8553,0.8628,0
2016-11-20,0.8628,0.8784,0.8528,0.853,0
2016-11-21,0.853,0.8605,0.8419,0.8419,0
2016-11-22,0.8419,0.8617,0.8375,0.8375,0
2016-11-23,0.8375,0.8449,0.8078,0.8114,0
2016-11-24,0.8114,0.8181,0.7286,0.7719,0
2016-11-25,0.7719,0.8622,0.7642,0.8333,0
2016-11-26,0.8333,0.8647,0.78,0.7821,0
2016-11-27,0.7821,0.8237,0.7703,0.7738,0
2016-11-28,0.7738,0.785,0.7519,0.7537,0
2016-11-29,0.7537,0.78,0.71,0.7435,0
2016-11-30,0.7435,0.7546,0.7139,0.7447,0
2016-12-01,0.7447,0.7891,0.7427,0.7664,0
2016-12-02,0.7664,0.8121,0.7333,0.7982,0
2016-12-03,0.7982,0.8037,0.7652,0.7689,0
2016-12-04,0.7689,0.7859,0.7368,0.7577,0
2016-12-05,0.7577,0.82,0.7495,0.82,0
2016-12-06,0.82,0.85,0.7378,0.7742,0
2016-12-07,0.7742,0.838,0.7567,0.8276,0
2016-12-08,0.8276,0.89,0.777,0.8177,0
2016-12-09,0.8177,0.8404,0.7998,0.814,0
2016-12-10,0.814,0.87,0.807,0.8428,0
2016-12-11,0.8428,0.9572,0.8428,0.9328,0
2016-12-12,0.9328,0.9564,0.8911,0.9119,0
2016-12-13,0.9119,1,0.9011,0.9775,0
2016-12-14,0.9775,0.999,0.9606,0.9885,0
2016-12-15,0.9885,1.1,0.9742,1.08,0
2016-12-16,1.08,1.09,1.01,1.07,0
2016-12-17,1.07,1.07,0.9749,0.9978,0
2016-12-18,0.9978,1.07,0.9978,1.05,0
2016-12-19,1.05,1.19,1.05,1.19,0
2016-12-20,1.19,1.21,1.14,1.14,0
2016-12-21,1.14,1.17,1.11,1.13,0
2016-12-22,1.13,1.16,1.07,1.1,0
2016-12-23,1.1,1.11,1.02,1.06,0
2016-12-24,1.06,1.14,1.03,1.1,0
2016-12-25,1.1,1.12,1.06,1.06,0
2016-12-26,1.06,1.08,1.03,1.03,0
2016-12-27,1.03,1.1,1.03,1.05,0
2016-12-28,1.05,1.13,1.04,1.12,0
2016-12-29,1.12,1.5,1.1,1.4,0
2016-12-30,1.4,1.65,1.4,1.51,0
2016-12-31,1.51,1.57,1.33,1.45,0
2017-01-01,1.45,1.5,1.33,1.4,0
2017-01-02,1.4,1.45,1.35,1.43,0
2017-01-03,1.43,1.57,1.4,1.48,0
