Date,Open,High,Low,Close,Volume
2015-01-31,0.01748,0.0175,0.0131,0.01499,0
2015-02-28,0.01499,0.01695,0.011,0.01178,0
2015-03-31,0.01178,0.01496,0.006611,0.007738,0
2015-04-30,0.007738,0.0114,0.003565,0.0085,0
2015-05-31,0.0085,0.01498,0.0046,0.009,0
2015-06-30,0.009,0.01497,0.005552,0.011,0
2015-07-31,0.011,0.01497,0.005561,0.0086,0
2015-08-31,0.0086,0.009536,0.005508,0.006901,0
2015-09-30,0.005508,0.009536,0.005508,0.005526,0
2015-10-31,0.0055,0.00825,0.004003,0.005033,0
2015-11-30,0.005033,0.005527,0.004,0.004,0
2015-12-31,0.0039,0.009998,0.0038,0.005205,0
2016-01-31,0.005205,0.00785,0.004,0.006154,0
2016-02-29,0.006154,0.009086,0.0053,0.0081,0
2016-03-31,0.0081,0.009694,0.006901,0.007395,0
2016-04-30,0.007311,0.00776,0.00557,0.006881,0
2016-05-31,0.006881,0.006881,0.00485,0.00557,0
2016-06-30,0.00557,0.02,0.005426,0.0066,0
2016-07-31,0.0066,0.0072,0.005751,0.006,0
2016-08-31,0.006,0.006881,0.0048,0.006,0
2016-09-30,0.006,0.0115,0.005794,0.0086,0
2016-10-31,0.0086,0.00949,0.007088,0.007979,0
2016-11-30,0.007979,0.008482,0.006507,0.006795,0
2016-12-31,0.006795,0.00729,0.005962,0.006511,0
2017-01-31,0.006511,0.00719,0.003,0.00641,0
2017-02-28,0.00641,0.00661,0.005,0.00557,0
2017-03-31,0.00557,0.02254,0.00525,0.0214,0
2017-04-30,0.0214,0.0695,0.01968,0.05218,0
2017-05-31,0.05218,0.3989,0.04903,0.2475,0
2017-06-30,0.2475,0.34,0.214,0.2466,0
2017-07-31,0.2466,0.2581,0.1275,0.1648,0
2017-08-31,0.1648,0.2977,0.1483,0.2593,0
2017-09-30,0.2593,0.2604,0.1483,0.1999,0
2017-10-31,0.1999,0.2977,0.183,0.1975,0
2017-11-30,0.1975,0.2809,0.1755,0.2356,0
2017-12-31,0.2369,2.44,0.2005,1.98,0
2018-01-31,1.98,3.29,0.8696,1.11,0
2018-02-28,1.11,1.23,0.5724,0.8959,0
2018-03-31,0.8953,1.08,0.4717,0.5018,0
2018-04-30,0.5018,0.9642,0.4554,0.829,0
2018-05-31,0.8288,0.9289,0.5449,0.6136,0
2018-06-30,0.6141,0.7035,0.4248,0.4593,0
2018-07-31,0.4592,0.5235,0.4247,0.4333,0
2018-08-31,0.4333,0.4622,0.2473,0.3346,0
2018-09-30,0.3346,0.7784,0.253,0.5698,0
2018-10-31,0.5697,0.6043,0.3761,0.4528,0
2018-11-30,0.4528,0.5664,0.3234,0.3613,0
2018-12-31,0.3619,0.4601,0.2816,0.3566,0
2019-01-31,0.3566,0.3875,0.2839,0.3159,0
2019-02-28,0.3159,0.3496,0.2884,0.3157,0
2019-03-31,0.3157,0.3268,0.2902,0.3106,0
2019-04-30,0.3106,0.3794,0.2815,0.3124,0
2019-05-31,0.3124,0.4786,0.2913,0.4353,0
2019-06-30,0.4355,0.5074,0.3711,0.402,0
2019-07-31,0.402,0.4192,0.2847,0.3173,0
2019-08-31,0.3173,0.3316,0.2409,0.2596,0
2019-09-30,0.2596,0.3266,0.2196,0.2566,0
2019-10-31,0.2567,0.3144,0.2424,0.2949,0
2019-11-30,0.2949,0.3147,0.2016,0.2261,0
2019-12-31,0.2261,0.2331,0.1752,0.1918,0
2020-01-31,0.1921,0.2543,0.1846,0.2391,0
2020-02-29,0.2391,0.3468,0.223,0.2341,0
2020-03-31,0.2341,0.2465,0.1146,0.1763,0
2020-04-30,0.1738,0.2358,0.1683,0.2139,0
2020-05-31,0.2139,0.2267,0.1811,0.205,0
2020-06-30,0.2051,0.2144,0.1705,0.176,0
