Date,Open,High,Low,Close,Volume
2021-11-30,8.3545,9.4975,6.9255,8.2615,0
2021-12-31,8.26,8.337,3.9944,4.89199,21482952.587617
2022-01-31,4.89279,5.06761,2.0024,2.67164,204587103.31384
2022-02-28,2.67234,4.27614,1.31766,1.51481,285385093.19449
2022-03-31,1.51811,2.84828,1.10203,2.36947,794757125.78639
2022-04-30,2.37171,2.77211,1.44814,1.457,409658148.41643
2022-05-31,1.4532,1.86681,0.644371,1.08473,503136952.56799
2022-06-30,1.08376,1.12588,0.632057,1.012883,1110016541.5871
2022-07-31,1.012284,1.29545,0.78352,1.11826,404173069.90741
2022-08-31,1.12145,1.27822,0.75992,0.843992,230849488.62656
2022-09-30,0.843983,0.912228,0.711929,0.7552,115372843.4231
2022-10-31,0.754375,0.802641,0.528689,0.593153,169801548.08235
2022-11-30,0.593764,0.724801,0.375931,0.472219,179901721.16785
2022-12-31,0.472919,0.518404,0.3768,0.382509,63033904.180433
2023-01-31,0.382405,0.750067,0.378841,0.736074,141905410.31548
2023-02-28,0.739052,1.28618,0.691,1.06018,338325497.94217
2023-03-31,1.060201,1.579709,0.762148,1.12424,425622293.04436
2023-04-30,1.12424,1.24716,0.90016,0.98956,144841281.7708
2023-05-31,0.98854,0.99645,0.699686,0.722108,102101871.95538
2023-06-30,0.726116,0.840269,0.566108,0.740748,95298635.10426
2023-07-31,0.74274,0.847354,0.676946,0.761571,118710164.14998
2023-08-31,0.756979,0.801191,0.5347,0.561827,69092663.571023
2023-09-30,0.561527,0.769315,0.481546,0.581216,182112798.85238
2023-10-31,0.582116,0.690135,0.504155,0.657369,92079134.030878
2023-11-30,0.654768,1.49984,0.630783,1.27974,365137266.65064
2023-12-31,1.28153,2.59798,1.26644,2.13075,359913928.66443
2024-01-31,2.13007,2.4207,1.70177,1.93562,101835731.37885
2024-02-29,1.93543,3.64116,1.88448,3.16307,160557751.68169
2024-03-31,3.16146,3.75948,2.48158,3.00416,127175072.31089
2024-04-30,3.00586,3.05369,1.70468,1.87953,83295505.073803
2024-05-31,1.87935,2.55573,1.85293,2.37941,42504895.505951
