Date,Open,High,Low,Close,Volume
2015-01-25,0.01748,0.0175,0.015,0.017,0
2015-02-01,0.017,0.0175,0.0131,0.01352,0
2015-02-08,0.015,0.01695,0.013,0.01428,0
2015-02-15,0.01428,0.01508,0.011,0.012,0
2015-02-22,0.01509,0.01509,0.012,0.01307,0
2015-03-01,0.01307,0.01403,0.011,0.01101,0
2015-03-08,0.01101,0.01208,0.006611,0.009777,0
2015-03-15,0.009819,0.01197,0.0077,0.0106,0
2015-03-22,0.0106,0.01496,0.0075,0.01004,0
2015-03-29,0.01004,0.0102,0.008002,0.00835,0
2015-04-05,0.008102,0.009938,0.0075,0.008839,0
2015-04-12,0.008839,0.0098,0.007935,0.008,0
2015-04-19,0.008,0.0084,0.008,0.008271,0
2015-04-26,0.008271,0.0114,0.003565,0.007781,0
2015-05-03,0.007781,0.0085,0.007624,0.007803,0
2015-05-10,0.007803,0.0085,0.00666,0.00666,0
2015-05-17,0.00666,0.0075,0.006481,0.006481,0
2015-05-24,0.006481,0.007482,0.0046,0.005003,0
2015-05-31,0.005003,0.01498,0.005002,0.009,0
2015-06-07,0.009,0.009,0.0056,0.008919,0
2015-06-14,0.008919,0.008919,0.005552,0.008,0
2015-06-21,0.008,0.01497,0.008,0.01,0
2015-06-28,0.01,0.01497,0.01,0.0118,0
2015-07-05,0.0118,0.01497,0.0084,0.00885,0
2015-07-12,0.00885,0.01025,0.005561,0.008251,0
2015-07-19,0.008251,0.0088,0.0079,0.0079,0
2015-07-26,0.0079,0.008493,0.0071,0.0083,0
2015-08-02,0.0083,0.0088,0.0079,0.0085,0
2015-08-09,0.0085,0.0093,0.00801,0.0087,0
2015-08-16,0.0087,0.00918,0.00801,0.008999,0
2015-08-23,0.008999,0.008999,0.007,0.007,0
2015-08-30,0.007,0.009536,0.005508,0.00873,0
2015-09-06,0.00873,0.009536,0.005508,0.00759,0
2015-09-13,0.00759,0.0085,0.00709,0.00746,0
2015-09-20,0.008,0.008,0.0072,0.0072,0
2015-09-27,0.0075,0.0077,0.005566,0.005566,0
2015-10-04,0.00725,0.00725,0.005005,0.005005,0
2015-10-11,0.005005,0.00825,0.00444,0.005251,0
2015-10-18,0.005251,0.0065,0.005006,0.005027,0
2015-10-25,0.005027,0.005527,0.004492,0.004492,0
2015-11-01,0.004492,0.0055,0.004003,0.005033,0
2015-11-08,0.00475,0.005527,0.004,0.004,0
2015-11-15,0.0047,0.005,0.004,0.004172,0
2015-11-22,0.004172,0.0044,0.004,0.004327,0
2015-11-29,0.00425,0.004397,0.004,0.004,0
2015-12-06,0.004,0.004799,0.0038,0.00475,0
2015-12-13,0.00475,0.009998,0.0045,0.0059,0
2015-12-20,0.0059,0.006997,0.00425,0.0049,0
2015-12-27,0.005,0.006694,0.004716,0.0051,0
2016-01-03,0.0051,0.0055,0.0049,0.0052,0
2016-01-10,0.0052,0.00564,0.004,0.0054,0
2016-01-17,0.0054,0.0054,0.00401,0.004917,0
2016-01-24,0.004917,0.005616,0.004917,0.005122,0
2016-01-31,0.005122,0.00785,0.005,0.006154,0
2016-02-07,0.006154,0.009086,0.0053,0.007644,0
2016-02-14,0.008122,0.008991,0.006386,0.00821,0
2016-02-21,0.00821,0.0088,0.007327,0.008312,0
2016-02-28,0.008312,0.008312,0.007515,0.008155,0
2016-03-06,0.008155,0.008457,0.007162,0.00755,0
2016-03-13,0.00755,0.009694,0.00755,0.008182,0
2016-03-20,0.008182,0.008871,0.007201,0.00778,0
2016-03-27,0.00778,0.008511,0.00778,0.007863,0
2016-04-03,0.007863,0.008122,0.006901,0.007478,0
2016-04-10,0.007478,0.007595,0.00568,0.0061,0
2016-04-17,0.0061,0.006635,0.00557,0.006635,0
