Date,Open,High,Low,Close,Volume
2017-10-10,0.00179,0.00256,0.00168,0.00255,0
2017-10-11,0.00255,0.00339,0.00166,0.0025,0
2017-10-12,0.0025,0.00293,0.0018,0.0018,0
2017-10-13,0.0018,0.00288,0.0018,0.00201,0
2017-10-14,0.00201,0.00293,0.00199,0.00274,0
2017-10-15,0.00274,0.00292,0.00199,0.00225,0
2017-10-16,0.00297,0.00392,0.00198,0.00253,0
2017-10-17,0.00253,0.00253,0.00177,0.00218,0
2017-10-18,0.002,0.00216,0.00184,0.00192,0
2017-10-19,0.00192,0.00217,0.00178,0.0018,0
2017-10-20,0.0018,0.00214,0.00178,0.00213,0
2017-10-21,0.00213,0.00256,0.00183,0.00234,0
2017-10-22,0.00234,0.00265,0.00205,0.00265,0
2017-10-23,0.00265,0.00319,0.00217,0.00312,0
2017-10-24,0.00312,0.00314,0.00215,0.00266,0
2017-10-25,0.00266,0.004,0.00266,0.004,0
2017-10-26,0.004,0.00412,0.00252,0.00296,0
2017-10-27,0.00296,0.00379,0.00261,0.00312,0
2017-10-28,0.00312,0.00369,0.0029,0.00368,0
2017-10-29,0.00368,0.00469,0.00264,0.00269,0
2017-10-30,0.00269,0.0037,0.00228,0.00262,0
2017-10-31,0.00262,0.0034,0.00249,0.00278,0
2017-11-01,0.00278,0.00283,0.00221,0.00222,0
2017-11-02,0.00222,0.0027,0.00202,0.00212,0
2017-11-03,0.00212,0.00263,0.00212,0.00217,0
2017-11-04,0.00217,0.0026,0.00215,0.00218,0
2017-11-05,0.00218,0.00255,0.00215,0.00248,0
2017-11-06,0.00248,0.00248,0.00182,0.00183,0
2017-11-07,0.00183,0.00234,0.00183,0.00231,0
2017-11-08,0.00231,0.00247,0.00215,0.00236,0
2017-11-09,0.00236,0.00246,0.00225,0.00243,0
2017-11-10,0.00243,0.00243,0.002,0.00228,0
2017-11-11,0.00228,0.00233,0.00181,0.00225,0
2017-11-12,0.00225,0.0031,0.00157,0.00185,0
2017-11-13,0.00185,0.0023,0.00177,0.00215,0
2017-11-14,0.00215,0.00263,0.00203,0.0025,0
2017-11-15,0.0025,0.00262,0.0021,0.0023,0
2017-11-16,0.0023,0.00235,0.0019,0.0022,0
2017-11-17,0.0022,0.0023,0.002,0.002,0
2017-11-18,0.002,0.0022,0.00175,0.00193,0
2017-11-19,0.00193,0.00206,0.00192,0.00196,0
2017-11-20,0.00196,0.00224,0.00196,0.00215,0
2017-11-21,0.00215,0.00225,0.00183,0.00212,0
2017-11-22,0.00212,0.003,0.00212,0.00253,0
2017-11-23,0.00253,0.003,0.0022,0.00233,0
2017-11-24,0.00233,0.0026,0.00195,0.0021,0
2017-11-25,0.0021,0.00227,0.00196,0.002,0
2017-11-26,0.002,0.00248,0.002,0.00208,0
2017-11-27,0.00208,0.00235,0.00201,0.00209,0
2017-11-28,0.00209,0.00275,0.00201,0.00226,0
2017-11-29,0.00226,0.00294,0.00186,0.00215,0
2017-11-30,0.00215,0.00242,0.00204,0.0022,0
2017-12-01,0.0022,0.00239,0.00205,0.00206,0
