Date,Open,High,Low,Close,Volume
2017-01-22,0.002251,0.003,0.00225,0.002253,0
2017-01-29,0.002253,0.002398,0.002056,0.0022,0
2017-02-05,0.0022,0.002497,0.002149,0.002442,0
2017-02-12,0.002442,0.002442,0.001892,0.002168,0
2017-02-19,0.002168,0.002361,0.001892,0.001985,0
2017-02-26,0.001985,0.002367,0.001732,0.001884,0
2017-03-05,0.001884,0.001934,0.001691,0.001742,0
2017-03-12,0.001742,0.0021,0.001401,0.001767,0
2017-03-19,0.001767,0.002098,0.001673,0.001701,0
2017-03-26,0.001701,0.002396,0.001701,0.001991,0
2017-04-02,0.001991,0.0051,0.001837,0.004405,0
2017-04-09,0.004405,0.00509,0.002501,0.002769,0
2017-04-16,0.002769,0.003989,0.0027,0.003623,0
2017-04-23,0.003623,0.003799,0.003,0.003502,0
2017-04-30,0.003502,0.0055,0.00281,0.004805,0
2017-05-07,0.004805,0.052,0.0045,0.039,0
2017-05-14,0.039,0.06,0.01916,0.03835,0
2017-05-21,0.03835,0.067,0.03767,0.06,0
2017-05-28,0.06,0.066,0.02084,0.03449,0
2017-06-04,0.03449,0.04328,0.02781,0.0398,0
2017-06-11,0.0398,0.05642,0.03786,0.04516,0
2017-06-18,0.04516,0.04738,0.02963,0.03809,0
2017-06-25,0.03809,0.04465,0.02893,0.03182,0
2017-07-02,0.03182,0.03408,0.0217,0.02523,0
2017-07-09,0.02523,0.02801,0.01716,0.01923,0
2017-07-16,0.01923,0.0203,0.01202,0.01565,0
2017-07-23,0.01565,0.02407,0.01549,0.0222,0
2017-07-30,0.0222,0.02314,0.01548,0.01603,0
2017-08-06,0.01603,0.02715,0.01522,0.02283,0
2017-08-13,0.02283,0.02473,0.01713,0.01827,0
2017-08-20,0.01827,0.01917,0.01536,0.0177,0
2017-08-27,0.0177,0.024,0.01658,0.0199,0
2017-09-03,0.0199,0.02456,0.01913,0.02138,0
2017-09-10,0.02138,0.02138,0.0158,0.01669,0
2017-09-17,0.01669,0.0182,0.00611,0.01123,0
2017-09-24,0.01123,0.01384,0.01019,0.01157,0
2017-10-01,0.01157,0.01491,0.0113,0.01387,0
2017-10-08,0.01387,0.0247,0.01126,0.01862,0
2017-10-15,0.01862,0.02199,0.0158,0.0188,0
2017-10-22,0.01897,0.04789,0.01855,0.03138,0
2017-10-29,0.0314,0.0429,0.0295,0.03021,0
2017-11-05,0.03021,0.03214,0.02345,0.02664,0
2017-11-12,0.02664,0.0399,0.0263,0.02854,0
2017-11-19,0.02824,0.04,0.02789,0.0365,0
2017-11-26,0.03671,0.0486,0.036,0.0486,0
2017-12-03,0.04863,0.09819,0.0475,0.08946,0
2017-12-10,0.08921,0.1587,0.087,0.114,0
2017-12-17,0.114,0.299,0.114,0.263,0
2017-12-24,0.2635,0.305,0.143,0.2116,0
2017-12-31,0.2118,0.37,0.1922,0.354,0
2018-01-07,0.354,0.9199,0.3521,0.705,0
2018-01-14,0.7054,0.718,0.42,0.6196,0
2018-01-21,0.6194,0.674,0.3005,0.4513,0
2018-01-28,0.46,0.6482,0.42,0.6219,0
2018-02-04,0.6219,0.627,0.3001,0.389,0
2018-02-11,0.389,0.4377,0.2609,0.374,0
2018-02-18,0.374,0.4802,0.357,0.4394,0
2018-02-25,0.4394,0.4539,0.3276,0.3557,0
2018-03-04,0.3556,0.3733,0.3111,0.3575,0
2018-03-11,0.3575,0.4018,0.2608,0.3027,0
2018-03-18,0.3022,0.3104,0.1581,0.2156,0
2018-03-25,0.2156,0.2821,0.2101,0.2426,0
2018-04-01,0.2424,0.2453,0.1735,0.2028,0
2018-04-08,0.2028,0.2373,0.188,0.2023,0
2018-04-15,0.2023,0.3065,0.1907,0.2948,0
2018-04-22,0.2949,0.4,0.2706,0.3754,0
2018-04-29,0.3744,0.4642,0.3235,0.4467,0
2018-05-06,0.4467,0.4602,0.3888,0.4086,0
2018-05-13,0.4086,0.415,0.2962,0.3723,0
2018-05-20,0.3711,0.3798,0.3005,0.3291,0
2018-05-27,0.3291,0.3313,0.2636,0.2729,0
2018-06-03,0.2729,0.3111,0.2454,0.3031,0
2018-06-10,0.3031,0.3097,0.24,0.2457,0
2018-06-17,0.2463,0.263,0.2054,0.2324,0
2018-06-24,0.2324,0.2408,0.1772,0.1965,0
2018-07-01,0.1965,0.2026,0.1716,0.1986,0
2018-07-08,0.1986,0.2212,0.1935,0.2162,0
2018-07-15,0.2162,0.2231,0.1803,0.2215,0
2018-07-22,0.2215,0.3263,0.2195,0.2815,0
2018-07-29,0.2815,0.3505,0.2805,0.305,0
2018-08-05,0.305,0.3091,0.2327,0.2437,0
2018-08-12,0.2433,0.2469,0.1942,0.2231,0
2018-08-19,0.2231,0.2456,0.1956,0.2288,0
2018-08-26,0.2288,0.2316,0.2028,0.2119,0
2018-09-02,0.212,0.2386,0.2117,0.2237,0
2018-09-09,0.2237,0.2346,0.1917,0.1953,0
2018-09-16,0.1951,0.2124,0.1825,0.2075,0
2018-09-23,0.2075,0.301,0.1936,0.2739,0
2018-09-30,0.2739,0.2856,0.2309,0.2559,0
2018-10-07,0.2559,0.2635,0.2369,0.2431,0
2018-10-14,0.2434,0.2494,0.2045,0.2134,0
2018-10-21,0.2135,0.2564,0.2084,0.2463,0
2018-10-28,0.2463,0.2516,0.2301,0.2337,0
2018-11-04,0.2338,0.2482,0.2186,0.2442,0
2018-11-11,0.2442,0.2771,0.2407,0.2729,0
2018-11-18,0.2729,0.2834,0.2117,0.2474,0
2018-11-25,0.2474,0.2507,0.1309,0.1569,0
2018-12-02,0.1569,0.173,0.1346,0.1586,0
2018-12-09,0.1586,0.1617,0.1058,0.1215,0
2018-12-16,0.1215,0.1235,0.09141,0.09561,0
2018-12-23,0.09561,0.1344,0.09465,0.1251,0
2018-12-30,0.1252,0.1438,0.1073,0.1201,0
2019-01-06,0.1201,0.1218,0.1084,0.1203,0
2019-01-13,0.1203,0.1297,0.1018,0.1021,0
2019-01-20,0.1021,0.1122,0.1019,0.1038,0
2019-01-27,0.1038,0.1052,0.09359,0.09452,0
2019-02-03,0.09452,0.09571,0.0783,0.07906,0
2019-02-10,0.07906,0.08389,0.0719,0.07973,0
2019-02-17,0.07972,0.08194,0.07441,0.07933,0
2019-02-24,0.07933,0.09732,0.07907,0.08364,0
2019-03-03,0.08364,0.08996,0.08226,0.08511,0
2019-03-10,0.08506,0.1151,0.08108,0.1031,0
2019-03-17,0.1031,0.1178,0.09629,0.1093,0
2019-03-24,0.1093,0.1195,0.1035,0.1039,0
2019-03-31,0.1038,0.1078,0.09727,0.1063,0
2019-04-07,0.1063,0.1344,0.1061,0.1317,0
2019-04-14,0.1319,0.1358,0.1042,0.1157,0
2019-04-21,0.1159,0.1194,0.1101,0.1134,0
2019-04-28,0.1134,0.1194,0.09571,0.09592,0
2019-05-05,0.09613,0.1531,0.09262,0.09799,0
2019-05-12,0.09799,0.108,0.08738,0.09954,0
2019-05-19,0.09945,0.1676,0.0963,0.143,0
2019-05-26,0.1429,0.1455,0.1177,0.1342,0
2019-06-02,0.1346,0.1443,0.1241,0.1358,0
2019-06-09,0.1358,0.1399,0.1172,0.1189,0
2019-06-16,0.1189,0.1333,0.117,0.1289,0
2019-06-23,0.1291,0.1347,0.1207,0.1299,0
2019-06-30,0.1296,0.1319,0.1029,0.1079,0
2019-07-07,0.1079,0.1094,0.09869,0.1055,0
2019-07-14,0.1055,0.1062,0.08555,0.0894,0
2019-07-21,0.08938,0.09813,0.07607,0.09093,0
2019-07-28,0.09093,0.09174,0.08164,0.08303,0
2019-08-04,0.08303,0.08559,0.08058,0.08196,0
2019-08-11,0.08196,0.08438,0.07143,0.07847,0
2019-08-18,0.07847,0.07853,0.06566,0.07123,0
2019-08-25,0.07136,0.07217,0.06554,0.06885,0
2019-09-01,0.06885,0.07142,0.06052,0.06244,0
2019-09-08,0.06233,0.06412,0.05785,0.06124,0
2019-09-15,0.06124,0.0617,0.05729,0.05837,0
2019-09-22,0.05838,0.112,0.05814,0.06737,0
2019-09-29,0.06737,0.0692,0.05227,0.05777,0
2019-10-06,0.05779,0.06231,0.05725,0.05859,0
2019-10-13,0.05851,0.06532,0.05794,0.0625,0
2019-10-20,0.06299,0.06694,0.06056,0.06355,0
2019-10-27,0.06355,0.06785,0.05713,0.06501,0
2019-11-03,0.06501,0.07241,0.06235,0.0689,0
2019-11-10,0.0689,0.08955,0.06762,0.07966,0
2019-11-17,0.07948,0.08255,0.07025,0.07163,0
2019-11-24,0.07155,0.07175,0.0533,0.0575,0
2019-12-01,0.0575,0.0603,0.0533,0.05758,0
2019-12-08,0.05749,0.05772,0.05377,0.05593,0
2019-12-15,0.05593,0.05615,0.05021,0.05118,0
2019-12-22,0.05118,0.05122,0.0422,0.04726,0
2019-12-29,0.04726,0.0476,0.04373,0.04634,0
2020-01-05,0.04635,0.04685,0.04321,0.04535,0
2020-01-12,0.04535,0.05113,0.04528,0.04882,0
2020-01-19,0.04886,0.06613,0.04773,0.05975,0
2020-01-26,0.05977,0.06485,0.05474,0.05785,0
2020-02-02,0.05785,0.06602,0.0576,0.06455,0
2020-02-09,0.06455,0.07396,0.06168,0.07304,0
2020-02-16,0.07304,0.08885,0.06648,0.07356,0
2020-02-23,0.07356,0.07974,0.06704,0.07297,0
2020-03-01,0.07297,0.07368,0.05499,0.05626,0
2020-03-08,0.05626,0.06175,0.05003,0.05074,0
2020-03-15,0.05072,0.05336,0.02713,0.03778,0
2020-03-22,0.03777,0.04501,0.03147,0.03702,0
2020-03-29,0.03702,0.04361,0.03619,0.03821,0
2020-04-05,0.03821,0.04328,0.03765,0.04294,0
2020-04-12,0.04294,0.05255,0.04293,0.05016,0
2020-04-19,0.05014,0.05116,0.04457,0.04964,0
2020-04-26,0.04969,0.06675,0.04863,0.06212,0
2020-05-03,0.06212,0.07697,0.06137,0.0729,0
2020-05-10,0.0729,0.07455,0.06015,0.06373,0
2020-05-17,0.06376,0.07159,0.06059,0.07037,0
2020-05-24,0.07037,0.07201,0.06418,0.06647,0
2020-05-31,0.0665,0.07621,0.06344,0.07074,0
2020-06-07,0.07074,0.08623,0.06923,0.07859,0
2020-06-14,0.07859,0.08045,0.06956,0.07139,0
2020-06-21,0.0714,0.07411,0.06561,0.0692,0
2020-06-28,0.06922,0.0725,0.06,0.06385,0
2020-07-05,0.06385,0.07141,0.06294,0.06631,0
2020-07-12,0.06631,0.1009,0.06625,0.09183,0
2020-07-19,0.09183,0.1074,0.08564,0.09939,0
2020-07-26,0.09931,0.1049,0.09371,0.09849,0
2020-08-02,0.09849,0.1163,0.08933,0.1035,0
2020-08-09,0.1035,0.1117,0.09983,0.1055,0
